"Symbol","Name","LastSale","MarketCap","IPOyear","Sector","industry","Summary Quote",
"TNP^E","Tsakos Energy Navigation Ltd","18.6","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/tnp^e",
"TNP^F","Tsakos Energy Navigation Ltd","19.19","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/tnp^f",
"TUFN","Tufin Software Technologies Ltd.","8.49","$301.4M","2019","Technology","EDP Services","https://old.nasdaq.com/symbol/tufn",
"TUP","Tupperware Brands Corporation","2","$97.94M","n/a","Consumer Non-Durables","Plastic Products","https://old.nasdaq.com/symbol/tup",
"TKC","Turkcell Iletisim Hizmetleri AS","4.79","$4.18B","n/a","Public Utilities","Telecommunications Equipment","https://old.nasdaq.com/symbol/tkc",
"TPB","Turning Point Brands, Inc.","19.68","$385.51M","2016","Consumer Non-Durables","Tobacco","https://old.nasdaq.com/symbol/tpb",
"TRQ","Turquoise Hill Resources Ltd.","0.4561","$917.82M","n/a","Basic Industries","Precious Metals","https://old.nasdaq.com/symbol/trq",
"TPC","Tutor Perini Corporation","5.68","$286.69M","n/a","Basic Industries","General Bldg Contractors - Nonresidential Bldgs","https://old.nasdaq.com/symbol/tpc",
"TWLO","Twilio Inc.","105","$14.67B","2016","Technology","Computer Software: Prepackaged Software","https://old.nasdaq.com/symbol/twlo",
"TRWH","Twin River Worldwide Holdings, Inc.","11.43","$353.8M","2019","Consumer Services","Hotels/Resorts","https://old.nasdaq.com/symbol/trwh",
"TWTR","Twitter, Inc.","25.75","$20.2B","2013","Technology","Computer Software: Programming, Data Processing","https://old.nasdaq.com/symbol/twtr",
"TWO","Two Harbors Investments Corp","4.54","$1.24B","n/a","Consumer Services","Real Estate Investment Trusts","https://old.nasdaq.com/symbol/two",
"TWO^A","Two Harbors Investments Corp","19.86","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/two^a",
"TWO^B","Two Harbors Investments Corp","18.6","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/two^b",
"TWO^C","Two Harbors Investments Corp","18.2","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/two^c",
"TWO^D","Two Harbors Investments Corp","20.55","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/two^d",
"TWO^E","Two Harbors Investments Corp","20.3","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/two^e",
"TYL","Tyler Technologies, Inc.","312.9","$12.44B","n/a","Technology","Computer Software: Prepackaged Software","https://old.nasdaq.com/symbol/tyl",
"TSN","Tyson Foods, Inc.","61.91","$22.6B","n/a","Consumer Non-Durables","Meat/Poultry/Fish","https://old.nasdaq.com/symbol/tsn",
"USB","U.S. Bancorp","32.73","$49.79B","n/a","Finance","Major Banks","https://old.nasdaq.com/symbol/usb",
"USB^A","U.S. Bancorp","732.21","n/a","n/a","Finance","Major Banks","https://old.nasdaq.com/symbol/usb^a",
"USB^H","U.S. Bancorp","19.7","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/usb^h",
"USB^M","U.S. Bancorp","26.48","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/usb^m",
"USB^O","U.S. Bancorp","24.97","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/usb^o",
"USB^P","U.S. Bancorp","26.07","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/usb^p",
"USPH","U.S. Physical Therapy, Inc.","66.92","$854.88M","1992","Health Care","Medical/Nursing Services","https://old.nasdaq.com/symbol/usph",
"SLCA","U.S. Silica Holdings, Inc.","1.25","$92.19M","2012","Basic Industries","Mining & Quarrying of Nonmetallic Minerals (No Fuels)","https://old.nasdaq.com/symbol/slca",
"USX","U.S. Xpress Enterprises, Inc.","3.66","$179.94M","2018","Transportation","Trucking Freight/Courier Services","https://old.nasdaq.com/symbol/usx",
"UBER","Uber Technologies, Inc.","27.19","$46.97B","2019","Miscellaneous","Business Services","https://old.nasdaq.com/symbol/uber",
"UI","Ubiquiti Inc.","148.28","$9.62B","n/a","Technology","Radio And Television Broadcasting And Communications Equipment","https://old.nasdaq.com/symbol/ui",
"UBS","UBS AG","9.25","$33.45B","2014","Finance","Major Banks","https://old.nasdaq.com/symbol/ubs",
"UDR","UDR, Inc.","35.58","$10.49B","n/a","Consumer Services","Real Estate Investment Trusts","https://old.nasdaq.com/symbol/udr",
"UGI","UGI Corporation","27.3","$5.69B","n/a","Public Utilities","Natural Gas Distribution","https://old.nasdaq.com/symbol/ugi",
"UGP","Ultrapar Participacoes S.A.","2.6","$2.83B","n/a","Public Utilities","Oil/Gas Transmission","https://old.nasdaq.com/symbol/ugp",
"UMH","UMH Properties, Inc.","11.19","$461.07M","n/a","Consumer Services","Real Estate Investment Trusts","https://old.nasdaq.com/symbol/umh",
"UMH^B","UMH Properties, Inc.","22.149","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/umh^b",
"UMH^C","UMH Properties, Inc.","18.7592","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/umh^c",
"UMH^D","UMH Properties, Inc.","18.32","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/umh^d",
"UA","Under Armour, Inc.","8.52","$3.85B","2016","Consumer Non-Durables","Apparel","https://old.nasdaq.com/symbol/ua",
"UAA","Under Armour, Inc.","9.54","$4.31B","n/a","Consumer Non-Durables","Apparel","https://old.nasdaq.com/symbol/uaa",
"UFI","Unifi, Inc.","9.34","$172.84M","n/a","Consumer Non-Durables","Textiles","https://old.nasdaq.com/symbol/ufi",
"UNF","Unifirst Corporation","156.48","$2.96B","n/a","Consumer Services","Other Consumer Services","https://old.nasdaq.com/symbol/unf",
"UN","Unilever NV","50.31","$118.56B","n/a","Basic Industries","Package Goods/Cosmetics","https://old.nasdaq.com/symbol/un",
"UL","Unilever PLC","52.76","$138.06B","n/a","Basic Industries","Package Goods/Cosmetics","https://old.nasdaq.com/symbol/ul",
"UNP","Union Pacific Corporation","144.41","$97.99B","n/a","Transportation","Railroads","https://old.nasdaq.com/symbol/unp",
"UIS","Unisys Corporation","11.56","$727.15M","n/a","Technology","EDP Services","https://old.nasdaq.com/symbol/uis",
"UNT","Unit Corporation","0.1856","$10.29M","n/a","Energy","Oil & Gas Production","https://old.nasdaq.com/symbol/unt",
"UMC","United Microelectronics Corporation","2.41","$5.65B","n/a","Technology","Semiconductors","https://old.nasdaq.com/symbol/umc",
"UNFI","United Natural Foods, Inc.","11.58","$620.89M","2019","Consumer Non-Durables","Food Distributors","https://old.nasdaq.com/symbol/unfi",
"UPS","United Parcel Service, Inc.","100.62","$86.38B","1999","Transportation","Trucking Freight/Courier Services","https://old.nasdaq.com/symbol/ups",
"URI","United Rentals, Inc.","97.67","$7.24B","1997","Technology","Diversified Commercial Services","https://old.nasdaq.com/symbol/uri",
"USM","United States Cellular Corporation","30.54","$2.61B","1988","Public Utilities","Telecommunications Equipment","https://old.nasdaq.com/symbol/usm",
"UZA","United States Cellular Corporation","22.91","n/a","n/a","Public Utilities","Telecommunications Equipment","https://old.nasdaq.com/symbol/uza",
"UZB","United States Cellular Corporation","24.1401","n/a","2014","Public Utilities","Telecommunications Equipment","https://old.nasdaq.com/symbol/uzb",
"UZC","United States Cellular Corporation","24.47","n/a","2015","Public Utilities","Telecommunications Equipment","https://old.nasdaq.com/symbol/uzc",
"X","United States Steel Corporation","6.69","$1.14B","n/a","Basic Industries","Steel/Iron Ore","https://old.nasdaq.com/symbol/x",
"UNH","UnitedHealth Group Incorporated","274.19","$260.09B","n/a","Health Care","Medical Specialities","https://old.nasdaq.com/symbol/unh",
"UTL","UNITIL Corporation","50.18","$750.7M","n/a","Public Utilities","Power Generation","https://old.nasdaq.com/symbol/utl",
"UNVR","Univar Solutions Inc.","11.35","$1.92B","2015","Consumer Durables","Specialty Chemicals","https://old.nasdaq.com/symbol/unvr",
"UVV","Universal Corporation","43.52","$1.07B","n/a","Consumer Services","Farming/Seeds/Milling","https://old.nasdaq.com/symbol/uvv",
"UHT","Universal Health Realty Income Trust","97.26","$1.34B","n/a","Consumer Services","Real Estate Investment Trusts","https://old.nasdaq.com/symbol/uht",
"UHS","Universal Health Services, Inc.","97.78","$8.37B","n/a","Health Care","Hospital/Nursing Management","https://old.nasdaq.com/symbol/uhs",
"UVE","UNIVERSAL INSURANCE HOLDINGS INC","17.59","$574.93M","n/a","Finance","Property-Casualty Insurers","https://old.nasdaq.com/symbol/uve",
"UTI","Universal Technical Institute Inc","5.68","$184.76M","2003","Consumer Services","Other Consumer Services","https://old.nasdaq.com/symbol/uti",
"UNM","Unum Group","14.39","$2.93B","n/a","Finance","Accident &Health Insurance","https://old.nasdaq.com/symbol/unm",
"UNMA","Unum Group","24.95","n/a","2018","Finance","Accident &Health Insurance","https://old.nasdaq.com/symbol/unma",
"UE","Urban Edge Properties","8.39","$1.02B","2015","Finance","Real Estate","https://old.nasdaq.com/symbol/ue",
"UBA","Urstadt Biddle Properties Inc.","11.76","$471.13M","n/a","Consumer Services","Real Estate Investment Trusts","https://old.nasdaq.com/symbol/uba",
"UBP","Urstadt Biddle Properties Inc.","10.36","$415.04M","n/a","Consumer Services","Real Estate Investment Trusts","https://old.nasdaq.com/symbol/ubp",
"UBP^H","Urstadt Biddle Properties Inc.","19.96","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/ubp^h",
"UBP^K","Urstadt Biddle Properties Inc.","19.69","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/ubp^k",
"USFD","US Foods Holding Corp.","17.39","$3.83B","2016","Consumer Non-Durables","Food Distributors","https://old.nasdaq.com/symbol/usfd",
"USAC","USA Compression Partners, LP","7.94","$767.41M","2013","Public Utilities","Natural Gas Distribution","https://old.nasdaq.com/symbol/usac",
"USNA","USANA Health Sciences, Inc.","68.88","$1.48B","n/a","Consumer Durables","Specialty Chemicals","https://old.nasdaq.com/symbol/usna",
"USDP","USD Partners LP","2.53","$67.91M","2014","Transportation","Railroads","https://old.nasdaq.com/symbol/usdp",
"BIF","USLIFE Income Fund, Inc.","9.34","$958.99M","n/a","n/a","n/a","https://old.nasdaq.com/symbol/bif",
"VFC","V.F. Corporation","53.34","$21.05B","n/a","Consumer Non-Durables","Apparel","https://old.nasdaq.com/symbol/vfc",
"EGY","VAALCO Energy, Inc. ","0.7917","$45.9M","n/a","Energy","Oil & Gas Production","https://old.nasdaq.com/symbol/egy",
"MTN","Vail Resorts, Inc.","150.59","$6.07B","1997","Consumer Services","Services-Misc. Amusement & Recreation","https://old.nasdaq.com/symbol/mtn",
"VAL","Valaris plc","0.4199","$82.86M","n/a","Energy","Oil & Gas Production","https://old.nasdaq.com/symbol/val",
"VALE","VALE S.A.","7.79","$39.95B","n/a","Basic Industries","Precious Metals","https://old.nasdaq.com/symbol/vale",
"VLO","Valero Energy Corporation","49.45","$20.2B","n/a","Energy","Integrated oil Companies","https://old.nasdaq.com/symbol/vlo",
"VHI","Valhi, Inc.","0.8501","$288.38M","n/a","Basic Industries","Major Chemicals","https://old.nasdaq.com/symbol/vhi",
"VMI","Valmont Industries, Inc.","104.37","$2.25B","n/a","Capital Goods","Metal Fabrications","https://old.nasdaq.com/symbol/vmi",
"VVV","Valvoline Inc.","13.69","$2.58B","2016","Basic Industries","Major Chemicals","https://old.nasdaq.com/symbol/vvv",
"VAPO","Vapotherm, Inc.","17.99","$375.56M","2018","Health Care","Medical/Dental Instruments","https://old.nasdaq.com/symbol/vapo",
"VAR","Varian Medical Systems, Inc.","104.1","$9.44B","n/a","Health Care","Biotechnology: Electromedical & Electrotherapeutic Apparatus","https://old.nasdaq.com/symbol/var",
"VGR","Vector Group Ltd.","9.78","$1.45B","n/a","Consumer Non-Durables","Farming/Seeds/Milling","https://old.nasdaq.com/symbol/vgr",
"VEC","Vectrus, Inc.","40.6","$470.43M","2014","Consumer Services","Diversified Commercial Services","https://old.nasdaq.com/symbol/vec",
"VEDL","Vedanta  Limited","4.01","$3.73B","2013","Capital Goods","Metal Fabrications","https://old.nasdaq.com/symbol/vedl",
"VEEV","Veeva Systems Inc.","176.24","$26.3B","2013","Technology","Computer Software: Prepackaged Software","https://old.nasdaq.com/symbol/veev",
"VEL","Velocity Financial, Inc.","3.15","$63.28M","2020","Finance","Finance: Consumer Services","https://old.nasdaq.com/symbol/vel",
"VNTR","Venator Materials PLC","1.2","$128.08M","2017","Basic Industries","Major Chemicals","https://old.nasdaq.com/symbol/vntr",
"VTR","Ventas, Inc.","27.93","$10.42B","n/a","Consumer Services","Real Estate Investment Trusts","https://old.nasdaq.com/symbol/vtr",
"VNE","Veoneer, Inc.","7.5","$836.66M","2018","Capital Goods","Auto Parts:O.E.M.","https://old.nasdaq.com/symbol/vne",
"VER","VEREIT Inc.","4.93","$5.31B","n/a","Consumer Services","Real Estate Investment Trusts","https://old.nasdaq.com/symbol/ver",
"VER^F","VEREIT Inc.","23.2","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/ver^f",
"VRTV","Veritiv Corporation","7.57","$122.25M","2014","Consumer Services","Paper","https://old.nasdaq.com/symbol/vrtv",
"VZ","Verizon Communications Inc.","56.82","$235.23B","n/a","Public Utilities","Telecommunications Equipment","https://old.nasdaq.com/symbol/vz",
"VET","Vermilion Energy Inc.","3.37","$529.16M","n/a","Energy","Oil & Gas Production","https://old.nasdaq.com/symbol/vet",
"VRS","Verso Corporation","11.14","$391.94M","2016","Basic Industries","Paper","https://old.nasdaq.com/symbol/vrs",
"VCIF","Vertical Capital Income Fund","9.04","$93.84M","2019","n/a","n/a","https://old.nasdaq.com/symbol/vcif",
"VERT.U","Vertiv Holdings, LLC","n/a","n/a","2018","n/a","n/a","https://old.nasdaq.com/symbol/vert.u",
"VRT","Vertiv Holdings, LLC","9.98","$3.28B","2018","Capital Goods","Industrial Machinery/Components","https://old.nasdaq.com/symbol/vrt",
"VRT.WS","Vertiv Holdings, LLC","n/a","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/vrt.ws",
"VVI","Viad Corp","20.97","$427.38M","n/a","Miscellaneous","Business Services","https://old.nasdaq.com/symbol/vvi",
"VICI","VICI Properties Inc.","15.35","$7.19B","2018","Consumer Services","Real Estate Investment Trusts","https://old.nasdaq.com/symbol/vici",
"VNCE","Vince Holding Corp.","5.02","$58.63M","2013","Consumer Services","Clothing/Shoe/Accessory Stores","https://old.nasdaq.com/symbol/vnce",
"VIPS","Vipshop Holdings Limited","17.38","$11.65B","2012","Consumer Services","Catalog/Specialty Distribution","https://old.nasdaq.com/symbol/vips",
"SPCE","Virgin Galactic Holdings, Inc.","16.87","$3.3B","2017","Consumer Services","Transportation Services","https://old.nasdaq.com/symbol/spce",
"VGI","Virtus Global Multi-Sector Income Fund","9.76","$110.36M","2012","n/a","n/a","https://old.nasdaq.com/symbol/vgi",
"ZTR","Virtus Total Return Fund Inc.","7.91","$195.08M","1988","n/a","n/a","https://old.nasdaq.com/symbol/ztr",
"V","Visa Inc.","160.53","$355.72B","n/a","Miscellaneous","Business Services","https://old.nasdaq.com/symbol/v",
"VSH","Vishay Intertechnology, Inc.","14.26","$2.06B","n/a","Capital Goods","Electrical Products","https://old.nasdaq.com/symbol/vsh",
"VPG","Vishay Precision Group, Inc.","20.46","$277.58M","n/a","Capital Goods","Electrical Products","https://old.nasdaq.com/symbol/vpg",
"VIST","Vista Oil & Gas, S.A.B. de C.V.","2.11","$183.85M","2019","Energy","Oil & Gas Production","https://old.nasdaq.com/symbol/vist",
"VSTO","Vista Outdoor Inc.","9.51","$550.41M","2015","Capital Goods","Ordnance And Accessories","https://old.nasdaq.com/symbol/vsto",
"VST","Vistra Energy Corp.","17.02","$8.31B","n/a","Public Utilities","Electric Utilities: Central","https://old.nasdaq.com/symbol/vst",
"VST.WS.A","Vistra Energy Corp.","n/a","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/vst.ws.a",
"VVNT","Vivint Smart Home, Inc.","9.63","$1.71B","2017","Finance","Business Services","https://old.nasdaq.com/symbol/vvnt",
"VVNT.WS","Vivint Smart Home, Inc.","n/a","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/vvnt.ws",
"VSLR","Vivint Solar, Inc.","5.51","$684.11M","2014","Capital Goods","Building Products","https://old.nasdaq.com/symbol/vslr",
"VMW","Vmware, Inc.","124.97","$52.24B","2007","Technology","Computer Software: Prepackaged Software","https://old.nasdaq.com/symbol/vmw",
"VOC","VOC Energy Trust","1.7122","$29.11M","2011","Energy","Oil & Gas Production","https://old.nasdaq.com/symbol/voc",
"VCRA","Vocera Communications, Inc.","17.77","$568.84M","2012","Capital Goods","Telecommunications Equipment","https://old.nasdaq.com/symbol/vcra",
"VNO","Vornado Realty Trust","36.07","$6.89B","n/a","Consumer Services","Real Estate Investment Trusts","https://old.nasdaq.com/symbol/vno",
"VNO^K","Vornado Realty Trust","23.6389","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/vno^k",
"VNO^L","Vornado Realty Trust","22.48","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/vno^l",
"VNO^M","Vornado Realty Trust","22.19","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/vno^m",
"VJET","voxeljet AG","0.95","$22.97M","2013","Capital Goods","Industrial Machinery/Components","https://old.nasdaq.com/symbol/vjet",
"IAE","Voya Asia Pacific High Dividend Equity Income Fund","6.58","$78.29M","2007","n/a","n/a","https://old.nasdaq.com/symbol/iae",
"IHD","Voya Emerging Markets High Income Dividend Equity Fund","5.64","$107.38M","2011","n/a","n/a","https://old.nasdaq.com/symbol/ihd",
"VOYA","Voya Financial, Inc.","41.13","$5.19B","2013","Finance","Life Insurance","https://old.nasdaq.com/symbol/voya",
"VOYA^B","Voya Financial, Inc.","25.5639","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/voya^b",
"IGA","Voya Global Advantage and Premium Opportunity Fund","7.84","$143.51M","2005","n/a","n/a","https://old.nasdaq.com/symbol/iga",
"IGD","Voya Global Equity Dividend and Premium Opportunity Fund","4.77","$463.06M","2005","n/a","n/a","https://old.nasdaq.com/symbol/igd",
"IDE","Voya Infrastructure, Industrials and Materials Fund","8.24","$158.86M","2010","n/a","n/a","https://old.nasdaq.com/symbol/ide",
"IID","Voya International High Dividend Equity Income Fund","3.83","$32.27M","2007","n/a","n/a","https://old.nasdaq.com/symbol/iid",
"IRR","Voya Natural Resources Equity Income Fund","2.21","$50.25M","n/a","n/a","n/a","https://old.nasdaq.com/symbol/irr",
"PPR","Voya Prime Rate Trust","3.95","$583.76M","n/a","n/a","n/a","https://old.nasdaq.com/symbol/ppr",
"VMC","Vulcan Materials Company","106","$14.05B","n/a","Basic Industries","Mining & Quarrying of Nonmetallic Minerals (No Fuels)","https://old.nasdaq.com/symbol/vmc",
"WTI","W&T Offshore, Inc.","2.11","$298.92M","2005","Energy","Oil & Gas Production","https://old.nasdaq.com/symbol/wti",
"WPC","W. P. Carey Inc.","58.81","$10.14B","n/a","Consumer Services","Real Estate Investment Trusts","https://old.nasdaq.com/symbol/wpc",
"WRB","W.R. Berkley Corporation","53.35","$9.79B","n/a","Finance","Property-Casualty Insurers","https://old.nasdaq.com/symbol/wrb",
"WRB^B","W.R. Berkley Corporation","24.67","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/wrb^b",
"WRB^C","W.R. Berkley Corporation","25.34","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/wrb^c",
"WRB^D","W.R. Berkley Corporation","25.1","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/wrb^d",
"WRB^E","W.R. Berkley Corporation","24.78","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/wrb^e",
